"cp_dest","cp_origin","category","num_cards","num_payments","incomes","incomes_per","contiguous","Freq","id","lon_origin","lat_origin","lon_dest","lat_dest"
28012,28002,"es_health",62,71,4101.06,0.56,"no",2,"1",-3.67349407565516,40.4473897205517,-3.6994432279276,40.4108426467081
28012,28010,"es_food",72,93,2426.03,0.44,"no",2,"9",-3.69540345003468,40.4341148188681,-3.6994432279276,40.4108426467081
28012,28012,"es_hotelservices",47,64,4358.85,30.5,"exacto",2,"11",-3.6994432279276,40.4108426467081,-3.6994432279276,40.4108426467081
28012,28009,"es_barsandrestaurants",311,389,12731.43,1.55,"no",2,"8",-3.6770972594287,40.4181727607356,-3.6994432279276,40.4108426467081
28012,28036,"es_transportation",47,54,1291.05,0.21,"no",2,"35",-3.68045575458348,40.4686255344005,-3.6994432279276,40.4108426467081
28012,28009,"es_otherservices",53,60,7034.09,2.85,"no",2,"8",-3.6770972594287,40.4181727607356,-3.6994432279276,40.4108426467081
28012,28003,"es_home",21,28,4512.53,2.31,"no",2,"2",-3.70358049456422,40.4439344680471,-3.6994432279276,40.4108426467081
28012,28024,"es_contents",47,52,2482.58,5.71,"no",2,"23",-3.79616738012501,40.3872559720786,-3.6994432279276,40.4108426467081
28012,28003,"es_fashion",167,222,5387.31,0.62,"no",2,"2",-3.70358049456422,40.4439344680471,-3.6994432279276,40.4108426467081
28012,28029,"es_health",53,62,4304.14,0.73,"no",2,"28",-3.6987747324012,40.4763528875091,-3.6994432279276,40.4108426467081
28012,28022,"es_transportation",249,288,12366.95,1.27,"no",2,"21",-3.58559366701399,40.4406343679154,-3.6994432279276,40.4108426467081
28012,28001,"es_contents",34,38,1103.18,2.61,"no",2,"0",-3.6827947428548,40.4266206569017,-3.6994432279276,40.4108426467081
28012,28026,"es_hyper",35,39,639.23,0.15,"no",2,"25",-3.70581341543113,40.3835614099015,-3.6994432279276,40.4108426467081
28012,28011,"es_food",107,141,3986.64,0.51,"no",2,"10",-3.75245846368551,40.4209040062534,-3.6994432279276,40.4108426467081
28012,28005,"es_hotelservices",24,28,13573.93,39.93,"si",2,"4",-3.71127263886214,40.4071758962516,-3.6994432279276,40.4108426467081
28012,28025,"es_home",18,19,1868.22,1.96,"no",2,"24",-3.73274159268675,40.3823064989071,-3.6994432279276,40.4108426467081
28012,28036,"es_leisure",41,43,1212.9,3.69,"no",2,"35",-3.68045575458348,40.4686255344005,-3.6994432279276,40.4108426467081
28012,28009,"es_hyper",31,75,1989.31,0.17,"no",2,"8",-3.6770972594287,40.4181727607356,-3.6994432279276,40.4108426467081
28012,28035,"es_contents",40,43,1409.61,2.13,"no",2,"34",-3.73369391897679,40.477443809722,-3.6994432279276,40.4108426467081
28012,28024,"es_health",54,57,5225.04,1.75,"no",2,"23",-3.79616738012501,40.3872559720786,-3.6994432279276,40.4108426467081
28012,28006,"es_leisure",65,79,2011.35,5.86,"no",2,"5",-3.68059085538121,40.4366683635042,-3.6994432279276,40.4108426467081
28012,28024,"es_transportation",66,81,2320.59,0.4,"no",2,"23",-3.79616738012501,40.3872559720786,-3.6994432279276,40.4108426467081
28012,28050,"es_transportation",192,221,5260.92,0.51,"no",2,"49",-3.66104813663535,40.4999045859597,-3.6994432279276,40.4108426467081
28012,28008,"es_health",67,77,4160.27,1.02,"no",2,"7",-3.72269506637537,40.4296237654795,-3.6994432279276,40.4108426467081
28012,28003,"es_leisure",84,94,2268.85,4.98,"no",2,"2",-3.70358049456422,40.4439344680471,-3.6994432279276,40.4108426467081
28012,28028,"es_sportsandtoys",12,14,940.18,1.01,"no",2,"27",-3.66459593812063,40.4339998364382,-3.6994432279276,40.4108426467081
28012,28005,"es_transportation",483,646,27803.32,2.7,"si",2,"4",-3.71127263886214,40.4071758962516,-3.6994432279276,40.4108426467081
28012,28008,"es_barsandrestaurants",267,369,11382.8,1.75,"no",2,"7",-3.72269506637537,40.4296237654795,-3.6994432279276,40.4108426467081
28012,28001,"es_transportation",78,121,3532.75,0.81,"no",2,"0",-3.6827947428548,40.4266206569017,-3.6994432279276,40.4108426467081
28012,28017,"es_leisure",23,24,1001.65,2.46,"no",2,"16",-3.64187532573015,40.4254521976648,-3.6994432279276,40.4108426467081
28012,28002,"es_wellnessandbeauty",26,34,1795.61,0.33,"no",2,"1",-3.67349407565516,40.4473897205517,-3.6994432279276,40.4108426467081
28012,28013,"es_transportation",72,123,2927.32,2.46,"si",2,"12",-3.70967410612432,40.4194931916903,-3.6994432279276,40.4108426467081
28012,28005,"es_auto",109,125,20627.27,8.53,"si",2,"4",-3.71127263886214,40.4071758962516,-3.6994432279276,40.4108426467081
28012,28020,"es_sportsandtoys",5,5,983.27,1.22,"no",2,"19",-3.69533506925182,40.4562555714859,-3.6994432279276,40.4108426467081
28012,28007,"es_hotelservices",19,23,2052.72,5.56,"si",2,"6",-3.66959580903937,40.4095130293538,-3.6994432279276,40.4108426467081
28012,28039,"es_sportsandtoys",10,10,561.53,0.61,"no",2,"38",-3.70775582801526,40.4617603179843,-3.6994432279276,40.4108426467081
28012,28010,"es_hotelservices",11,21,772.48,5.99,"no",2,"9",-3.69540345003468,40.4341148188681,-3.6994432279276,40.4108426467081
28012,28015,"es_home",25,49,4848.76,2.62,"no",2,"14",-3.70949449786892,40.4337829665051,-3.6994432279276,40.4108426467081
28012,28045,"es_hyper",244,374,9085.91,0.75,"si",2,"44",-3.6879812051505,40.3961619399782,-3.6994432279276,40.4108426467081
28012,28029,"es_contents",35,38,1333.02,3.6,"no",2,"28",-3.6987747324012,40.4763528875091,-3.6994432279276,40.4108426467081
28012,28049,"es_leisure",7,8,282.75,7.42,"no",2,"48",-3.70390514687185,40.5216356445466,-3.6994432279276,40.4108426467081
28012,28030,"es_otherservices",101,111,3509.54,1.17,"no",2,"29",-3.64006611319593,40.4077921632161,-3.6994432279276,40.4108426467081
28012,28007,"es_health",159,183,13668.06,1.79,"si",2,"6",-3.66959580903937,40.4095130293538,-3.6994432279276,40.4108426467081
28012,28014,"es_hotelservices",4,5,519.3,23.24,"si",2,"13",-3.69018557385281,40.4142116409088,-3.6994432279276,40.4108426467081
28012,28027,"es_otherservices",66,72,5020.37,1.37,"no",2,"26",-3.64058063068962,40.4433232252492,-3.6994432279276,40.4108426467081
28012,28031,"es_transportation",1032,1457,55031.8,6.78,"no",2,"30",-3.62475944691038,40.3804216676855,-3.6994432279276,40.4108426467081
28012,28044,"es_wellnessandbeauty",21,21,1076.11,0.71,"no",2,"43",-3.77342840590584,40.3742248645351,-3.6994432279276,40.4108426467081
28012,28045,"es_contents",143,156,4771.73,6.75,"si",2,"44",-3.6879812051505,40.3961619399782,-3.6994432279276,40.4108426467081
28012,28038,"es_otherservices",89,122,3268.05,2.05,"no",2,"37",-3.64987399591216,40.3968806630115,-3.6994432279276,40.4108426467081
28012,28022,"es_food",14,28,544.97,0.04,"no",2,"21",-3.58559366701399,40.4406343679154,-3.6994432279276,40.4108426467081
28012,28026,"es_barsandrestaurants",279,347,9005.16,2.62,"no",2,"25",-3.70581341543113,40.3835614099015,-3.6994432279276,40.4108426467081
28012,28018,"es_contents",21,23,698.08,4.36,"no",2,"17",-3.65241322200622,40.3849719259345,-3.6994432279276,40.4108426467081
28012,28005,"es_fashion",1237,2224,71965.77,4.55,"si",2,"4",-3.71127263886214,40.4071758962516,-3.6994432279276,40.4108426467081
28012,28021,"es_otherservices",66,91,2862.05,1.64,"no",2,"20",-3.6927929082795,40.3406527253158,-3.6994432279276,40.4108426467081
28012,28007,"es_otherservices",143,156,5324.72,1.36,"si",2,"6",-3.66959580903937,40.4095130293538,-3.6994432279276,40.4108426467081
28012,28024,"es_otherservices",52,52,2169.22,1.66,"no",2,"23",-3.79616738012501,40.3872559720786,-3.6994432279276,40.4108426467081
28012,28026,"es_contents",44,50,1208.8,5.29,"no",2,"25",-3.70581341543113,40.3835614099015,-3.6994432279276,40.4108426467081
28012,28045,"es_otherservices",453,645,21791.71,6.57,"si",2,"44",-3.6879812051505,40.3961619399782,-3.6994432279276,40.4108426467081
28012,28020,"es_barsandrestaurants",380,466,15588.72,1.59,"no",2,"19",-3.69533506925182,40.4562555714859,-3.6994432279276,40.4108426467081
28012,28028,"es_leisure",78,88,2927.28,6.39,"no",2,"27",-3.66459593812063,40.4339998364382,-3.6994432279276,40.4108426467081
28012,28039,"es_health",59,66,2897.3,0.57,"no",2,"38",-3.70775582801526,40.4617603179843,-3.6994432279276,40.4108426467081
28012,28054,"all",232,319,11550.61,0.55,"no",2,"53",-3.7483160943584,40.3672237554857,-3.6994432279276,40.4108426467081
28012,28053,"es_hyper",5,5,230.69,0.05,"no",2,"52",-3.66812923486556,40.3744830159125,-3.6994432279276,40.4108426467081
28012,28023,"es_sportsandtoys",26,30,1915.78,1.78,"no",2,"22",-3.78085002716303,40.4643151105517,-3.6994432279276,40.4108426467081
28012,28038,"es_wellnessandbeauty",9,9,569.97,0.38,"no",2,"37",-3.64987399591216,40.3968806630115,-3.6994432279276,40.4108426467081
28012,28031,"es_auto",44,47,5863.13,3.93,"no",2,"30",-3.62475944691038,40.3804216676855,-3.6994432279276,40.4108426467081
28012,28018,"es_sportsandtoys",24,25,1389.72,1.63,"no",2,"17",-3.65241322200622,40.3849719259345,-3.6994432279276,40.4108426467081
28012,28045,"es_tech",245,277,25459.36,7.3,"si",2,"44",-3.6879812051505,40.3961619399782,-3.6994432279276,40.4108426467081
28012,28041,"es_tech",28,31,2137.61,0.8,"no",2,"40",-3.69830188739543,40.3661513073413,-3.6994432279276,40.4108426467081
28012,28047,"es_home",24,27,1555.39,1.49,"no",2,"46",-3.74648103459094,40.3942375784472,-3.6994432279276,40.4108426467081
28012,28008,"es_contents",45,47,1630.81,3.8,"no",2,"7",-3.72269506637537,40.4296237654795,-3.6994432279276,40.4108426467081
28012,28035,"es_transportation",241,293,7852.46,0.55,"no",2,"34",-3.73369391897679,40.477443809722,-3.6994432279276,40.4108426467081
28012,28018,"es_wellnessandbeauty",18,20,957.42,0.55,"no",2,"17",-3.65241322200622,40.3849719259345,-3.6994432279276,40.4108426467081
28012,28005,"es_contents",195,213,6884.16,7.87,"si",2,"4",-3.71127263886214,40.4071758962516,-3.6994432279276,40.4108426467081
28012,28004,"es_transportation",83,87,4020.37,0.92,"no",2,"3",-3.69826357088344,40.4253571549298,-3.6994432279276,40.4108426467081
28012,28024,"all",816,1069,45964.85,1.17,"no",2,"23",-3.79616738012501,40.3872559720786,-3.6994432279276,40.4108426467081
28012,28023,"es_health",80,86,2906.95,0.89,"no",2,"22",-3.78085002716303,40.4643151105517,-3.6994432279276,40.4108426467081
28012,28002,"es_fashion",56,67,1779.77,0.14,"no",2,"1",-3.67349407565516,40.4473897205517,-3.6994432279276,40.4108426467081
28012,28030,"es_fashion",57,75,2351.91,0.16,"no",2,"29",-3.64006611319593,40.4077921632161,-3.6994432279276,40.4108426467081
28012,28041,"es_auto",24,26,2162.28,1.23,"no",2,"40",-3.69830188739543,40.3661513073413,-3.6994432279276,40.4108426467081
28012,28023,"es_barsandrestaurants",242,288,11172.3,1.54,"no",2,"22",-3.78085002716303,40.4643151105517,-3.6994432279276,40.4108426467081
28012,28034,"es_home",13,14,1975.94,1.02,"no",2,"33",-3.6933217956549,40.4946657871205,-3.6994432279276,40.4108426467081
28012,28030,"es_wellnessandbeauty",38,45,2498.36,0.67,"no",2,"29",-3.64006611319593,40.4077921632161,-3.6994432279276,40.4108426467081
28012,28027,"es_health",55,73,5469.2,0.85,"no",2,"26",-3.64058063068962,40.4433232252492,-3.6994432279276,40.4108426467081
28012,28017,"es_fashion",45,68,3105.82,0.21,"no",2,"16",-3.64187532573015,40.4254521976648,-3.6994432279276,40.4108426467081
28012,28029,"es_otherservices",75,78,2419.21,0.79,"no",2,"28",-3.6987747324012,40.4763528875091,-3.6994432279276,40.4108426467081
28012,28014,"es_fashion",309,449,13950.21,4.27,"si",2,"13",-3.69018557385281,40.4142116409088,-3.6994432279276,40.4108426467081
28012,28026,"es_fashion",102,163,3604.18,0.34,"no",2,"25",-3.70581341543113,40.3835614099015,-3.6994432279276,40.4108426467081
28012,28048,"es_food",4,17,383.66,0.64,"no",2,"47",-3.79582337237821,40.5432821391914,-3.6994432279276,40.4108426467081
28012,28039,"es_barsandrestaurants",332,427,12250.62,2.05,"no",2,"38",-3.70775582801526,40.4617603179843,-3.6994432279276,40.4108426467081
28012,28013,"es_food",68,92,2597.6,2.45,"si",2,"12",-3.70967410612432,40.4194931916903,-3.6994432279276,40.4108426467081
28012,28053,"es_otherservices",22,24,718.43,0.57,"no",2,"52",-3.66812923486556,40.3744830159125,-3.6994432279276,40.4108426467081
28012,28012,"es_sportsandtoys",149,160,11670.7,25.8,"exacto",2,"11",-3.6994432279276,40.4108426467081,-3.6994432279276,40.4108426467081
28012,28041,"es_leisure",29,36,1929.05,10.9,"no",2,"40",-3.69830188739543,40.3661513073413,-3.6994432279276,40.4108426467081
28012,28050,"es_wellnessandbeauty",20,29,1865.84,0.59,"no",2,"49",-3.66104813663535,40.4999045859597,-3.6994432279276,40.4108426467081
28012,28024,"es_food",35,48,1159.96,0.19,"no",2,"23",-3.79616738012501,40.3872559720786,-3.6994432279276,40.4108426467081
28012,28002,"es_contents",78,86,3125.32,3.54,"no",2,"1",-3.67349407565516,40.4473897205517,-3.6994432279276,40.4108426467081
28012,28006,"es_tech",6,6,273.34,0.17,"no",2,"5",-3.68059085538121,40.4366683635042,-3.6994432279276,40.4108426467081
28012,28032,"es_auto",12,14,748.5,0.38,"no",2,"31",-3.60254902030191,40.4107577896408,-3.6994432279276,40.4108426467081
28012,28037,"es_wellnessandbeauty",10,16,871.4,0.58,"no",2,"36",-3.62145394489794,40.4326368086155,-3.6994432279276,40.4108426467081
28012,28031,"es_food",54,71,2677.01,0.26,"no",2,"30",-3.62475944691038,40.3804216676855,-3.6994432279276,40.4108426467081
28012,28051,"es_transportation",199,251,8749.4,2.55,"no",2,"50",-3.61099461207076,40.3469857294505,-3.6994432279276,40.4108426467081
28012,28004,"es_health",152,209,11505.82,3.42,"no",2,"3",-3.69826357088344,40.4253571549298,-3.6994432279276,40.4108426467081
28012,28015,"all",1331,1941,74271.71,1.1,"no",2,"14",-3.70949449786892,40.4337829665051,-3.6994432279276,40.4108426467081
28012,28015,"es_transportation",125,146,4272.29,0.65,"no",2,"14",-3.70949449786892,40.4337829665051,-3.6994432279276,40.4108426467081
28012,28007,"es_auto",46,51,6729.01,1.91,"si",2,"6",-3.66959580903937,40.4095130293538,-3.6994432279276,40.4108426467081
28012,28003,"es_auto",11,13,1411.73,0.64,"no",2,"2",-3.70358049456422,40.4439344680471,-3.6994432279276,40.4108426467081
28012,28018,"es_auto",16,18,1919.36,1.8,"no",2,"17",-3.65241322200622,40.3849719259345,-3.6994432279276,40.4108426467081
28012,28027,"es_barsandrestaurants",299,352,11448.88,1.27,"no",2,"26",-3.64058063068962,40.4433232252492,-3.6994432279276,40.4108426467081
28012,28054,"es_barsandrestaurants",65,76,2186.47,1.83,"no",2,"53",-3.7483160943584,40.3672237554857,-3.6994432279276,40.4108426467081
28012,28017,"es_food",45,68,3105.82,0.21,"no",2,"16",-3.64187532573015,40.4254521976648,-3.6994432279276,40.4108426467081
28012,28032,"es_home",3,3,199.9,0.1,"no",2,"31",-3.60254902030191,40.4107577896408,-3.6994432279276,40.4108426467081
28012,28006,"es_barsandrestaurants",252,328,8888.96,0.82,"no",2,"5",-3.68059085538121,40.4366683635042,-3.6994432279276,40.4108426467081
28012,28033,"es_auto",15,17,1115.12,0.32,"no",2,"32",-3.65376686065869,40.4752984230078,-3.6994432279276,40.4108426467081
28012,28011,"all",1561,2132,81658.52,1.68,"no",2,"10",-3.75245846368551,40.4209040062534,-3.6994432279276,40.4108426467081
28012,28004,"es_leisure",169,194,4987,14.28,"no",2,"3",-3.69826357088344,40.4253571549298,-3.6994432279276,40.4108426467081
28012,28029,"es_barsandrestaurants",357,472,13049.31,1.79,"no",2,"28",-3.6987747324012,40.4763528875091,-3.6994432279276,40.4108426467081
28012,28050,"es_fashion",26,27,838.65,0.08,"no",2,"49",-3.66104813663535,40.4999045859597,-3.6994432279276,40.4108426467081
28012,28028,"es_contents",31,33,1184.09,1.81,"no",2,"27",-3.66459593812063,40.4339998364382,-3.6994432279276,40.4108426467081
28012,28003,"es_wellnessandbeauty",27,28,2383.07,0.57,"no",2,"2",-3.70358049456422,40.4439344680471,-3.6994432279276,40.4108426467081
28012,28032,"es_wellnessandbeauty",7,7,333.72,0.13,"no",2,"31",-3.60254902030191,40.4107577896408,-3.6994432279276,40.4108426467081
28012,28029,"es_sportsandtoys",9,9,503.16,0.41,"no",2,"28",-3.6987747324012,40.4763528875091,-3.6994432279276,40.4108426467081
28012,28045,"es_transportation",885,1136,44434.02,3.83,"si",2,"44",-3.6879812051505,40.3961619399782,-3.6994432279276,40.4108426467081
28012,28019,"es_transportation",212,261,10062.04,1.19,"no",2,"18",-3.72193638160057,40.3951245858191,-3.6994432279276,40.4108426467081
28012,28017,"all",1278,1740,65322.02,0.83,"no",2,"16",-3.64187532573015,40.4254521976648,-3.6994432279276,40.4108426467081
28012,28038,"es_barsandrestaurants",272,421,8988.21,3.92,"no",2,"37",-3.64987399591216,40.3968806630115,-3.6994432279276,40.4108426467081
28012,28041,"all",1342,1843,68484.07,1.15,"no",2,"40",-3.69830188739543,40.3661513073413,-3.6994432279276,40.4108426467081
28012,28030,"es_contents",83,87,3367.88,6.5,"no",2,"29",-3.64006611319593,40.4077921632161,-3.6994432279276,40.4108426467081
28012,28021,"es_sportsandtoys",21,24,998.82,1.53,"no",2,"20",-3.6927929082795,40.3406527253158,-3.6994432279276,40.4108426467081
28012,28039,"es_food",457,716,17434.36,1.34,"no",2,"38",-3.70775582801526,40.4617603179843,-3.6994432279276,40.4108426467081
28012,28027,"es_leisure",53,60,2496.95,4.64,"no",2,"26",-3.64058063068962,40.4433232252492,-3.6994432279276,40.4108426467081
28012,28035,"es_tech",3,3,324.67,0.15,"no",2,"34",-3.73369391897679,40.477443809722,-3.6994432279276,40.4108426467081
28012,28019,"es_fashion",130,164,3875.03,0.32,"no",2,"18",-3.72193638160057,40.3951245858191,-3.6994432279276,40.4108426467081
28012,28054,"es_sportsandtoys",3,3,164.96,0.42,"no",2,"53",-3.7483160943584,40.3672237554857,-3.6994432279276,40.4108426467081
28012,28013,"es_wellnessandbeauty",47,57,3382.7,4.65,"si",2,"12",-3.70967410612432,40.4194931916903,-3.6994432279276,40.4108426467081
28012,28003,"es_tech",6,8,488.55,0.23,"no",2,"2",-3.70358049456422,40.4439344680471,-3.6994432279276,40.4108426467081
28012,28004,"es_food",161,219,5265.67,1.26,"no",2,"3",-3.69826357088344,40.4253571549298,-3.6994432279276,40.4108426467081
28012,28045,"es_travel",3,3,2533,3.4,"si",2,"44",-3.6879812051505,40.3961619399782,-3.6994432279276,40.4108426467081
28012,28013,"es_otherservices",43,47,1797.15,3.24,"si",2,"12",-3.70967410612432,40.4194931916903,-3.6994432279276,40.4108426467081
28012,28011,"es_contents",65,70,2364.24,6.24,"no",2,"10",-3.75245846368551,40.4209040062534,-3.6994432279276,40.4108426467081
28012,28044,"es_transportation",169,230,6848.64,0.93,"no",2,"43",-3.77342840590584,40.3742248645351,-3.6994432279276,40.4108426467081
28012,28019,"all",1696,2308,95635.9,1.63,"no",2,"18",-3.72193638160057,40.3951245858191,-3.6994432279276,40.4108426467081
28012,28016,"es_barsandrestaurants",183,212,8051.84,0.97,"no",2,"15",-3.67192360380914,40.4604242172473,-3.6994432279276,40.4108426467081
28012,28039,"es_hyper",45,72,1734.1,0.16,"no",2,"38",-3.70775582801526,40.4617603179843,-3.6994432279276,40.4108426467081
28012,28029,"es_wellnessandbeauty",30,34,2307.97,0.62,"no",2,"28",-3.6987747324012,40.4763528875091,-3.6994432279276,40.4108426467081
28012,28036,"es_hotelservices",8,13,566,2.28,"no",2,"35",-3.68045575458348,40.4686255344005,-3.6994432279276,40.4108426467081
28012,28020,"es_transportation",114,204,3628.34,0.4,"no",2,"19",-3.69533506925182,40.4562555714859,-3.6994432279276,40.4108426467081
28012,28028,"es_food",64,86,2272.01,0.26,"no",2,"27",-3.66459593812063,40.4339998364382,-3.6994432279276,40.4108426467081
28012,28051,"es_auto",9,10,962.56,2.81,"no",2,"50",-3.61099461207076,40.3469857294505,-3.6994432279276,40.4108426467081
28012,28050,"es_leisure",19,19,614.45,2.15,"no",2,"49",-3.66104813663535,40.4999045859597,-3.6994432279276,40.4108426467081
28012,28002,"es_barsandrestaurants",595,719,22277.71,1.08,"no",2,"1",-3.67349407565516,40.4473897205517,-3.6994432279276,40.4108426467081
28012,28007,"es_contents",91,105,4551.01,5.7,"si",2,"6",-3.66959580903937,40.4095130293538,-3.6994432279276,40.4108426467081
28012,28033,"es_hyper",22,26,724.09,0.03,"no",2,"32",-3.65376686065869,40.4752984230078,-3.6994432279276,40.4108426467081
28012,28016,"es_hyper",23,66,1492.14,0.1,"no",2,"15",-3.67192360380914,40.4604242172473,-3.6994432279276,40.4108426467081
28012,28047,"es_barsandrestaurants",250,305,9484.44,2.66,"no",2,"46",-3.74648103459094,40.3942375784472,-3.6994432279276,40.4108426467081
28012,28002,"es_otherservices",104,115,4946.45,1.17,"no",2,"1",-3.67349407565516,40.4473897205517,-3.6994432279276,40.4108426467081
28012,28014,"es_barsandrestaurants",523,870,19500.33,4.96,"si",2,"13",-3.69018557385281,40.4142116409088,-3.6994432279276,40.4108426467081
28012,28047,"es_auto",28,30,3581.02,2.1,"no",2,"46",-3.74648103459094,40.3942375784472,-3.6994432279276,40.4108426467081
28012,28006,"es_home",7,8,616.75,0.28,"no",2,"5",-3.68059085538121,40.4366683635042,-3.6994432279276,40.4108426467081
28012,28035,"es_auto",17,21,2255.73,0.56,"no",2,"34",-3.73369391897679,40.477443809722,-3.6994432279276,40.4108426467081
28012,28045,"all",5381,8722,359645.29,3.95,"si",2,"44",-3.6879812051505,40.3961619399782,-3.6994432279276,40.4108426467081
28012,28031,"es_hyper",21,53,792.69,0.19,"no",2,"30",-3.62475944691038,40.3804216676855,-3.6994432279276,40.4108426467081
28012,28011,"es_wellnessandbeauty",40,43,3592.66,1.6,"no",2,"10",-3.75245846368551,40.4209040062534,-3.6994432279276,40.4108426467081
28012,28049,"es_barsandrestaurants",17,19,1418.44,0.67,"no",2,"48",-3.70390514687185,40.5216356445466,-3.6994432279276,40.4108426467081
28012,28036,"es_food",17,19,660.01,0.1,"no",2,"35",-3.68045575458348,40.4686255344005,-3.6994432279276,40.4108426467081
28012,28005,"es_wellnessandbeauty",276,316,19724.44,4.37,"si",2,"4",-3.71127263886214,40.4071758962516,-3.6994432279276,40.4108426467081
28012,28031,"es_barsandrestaurants",214,261,6210.8,2.01,"no",2,"30",-3.62475944691038,40.3804216676855,-3.6994432279276,40.4108426467081
28012,28023,"es_auto",3,3,238.9,0.21,"no",2,"22",-3.78085002716303,40.4643151105517,-3.6994432279276,40.4108426467081
28012,28008,"all",977,1385,65150.69,1.15,"no",2,"7",-3.72269506637537,40.4296237654795,-3.6994432279276,40.4108426467081
28012,28043,"es_wellnessandbeauty",26,27,1774.85,0.32,"no",2,"42",-3.64148264581779,40.4595434740099,-3.6994432279276,40.4108426467081
28012,28044,"es_health",65,74,6017.64,1.85,"no",2,"43",-3.77342840590584,40.3742248645351,-3.6994432279276,40.4108426467081
28012,28054,"es_auto",7,8,264.01,0.38,"no",2,"53",-3.7483160943584,40.3672237554857,-3.6994432279276,40.4108426467081
28012,28007,"all",2442,3339,152676.75,1.47,"si",2,"6",-3.66959580903937,40.4095130293538,-3.6994432279276,40.4108426467081
28012,28034,"es_food",65,80,2525.01,0.19,"no",2,"33",-3.6933217956549,40.4946657871205,-3.6994432279276,40.4108426467081
28012,28019,"es_home",20,25,1204.37,0.87,"no",2,"18",-3.72193638160057,40.3951245858191,-3.6994432279276,40.4108426467081
28012,28035,"es_fashion",94,126,3575.39,0.2,"no",2,"34",-3.73369391897679,40.477443809722,-3.6994432279276,40.4108426467081
28012,28016,"es_auto",3,3,239.45,0.14,"no",2,"15",-3.67192360380914,40.4604242172473,-3.6994432279276,40.4108426467081
28012,28048,"es_tech",3,3,97.4,7.15,"no",2,"47",-3.79582337237821,40.5432821391914,-3.6994432279276,40.4108426467081
28012,28008,"es_sportsandtoys",32,38,2938.48,4.21,"no",2,"7",-3.72269506637537,40.4296237654795,-3.6994432279276,40.4108426467081
28012,28032,"es_otherservices",56,64,2457.67,1,"no",2,"31",-3.60254902030191,40.4107577896408,-3.6994432279276,40.4108426467081
28012,28007,"es_wellnessandbeauty",73,94,5430.92,0.97,"si",2,"6",-3.66959580903937,40.4095130293538,-3.6994432279276,40.4108426467081
28012,28016,"es_sportsandtoys",3,3,127,0.16,"no",2,"15",-3.67192360380914,40.4604242172473,-3.6994432279276,40.4108426467081
28012,28030,"es_tech",10,10,400.71,0.15,"no",2,"29",-3.64006611319593,40.4077921632161,-3.6994432279276,40.4108426467081
28012,28039,"es_contents",29,30,911.56,1.24,"no",2,"38",-3.70775582801526,40.4617603179843,-3.6994432279276,40.4108426467081
28012,28038,"es_health",88,100,5254.65,2.01,"no",2,"37",-3.64987399591216,40.3968806630115,-3.6994432279276,40.4108426467081
28012,28034,"es_auto",18,19,3248.76,0.91,"no",2,"33",-3.6933217956549,40.4946657871205,-3.6994432279276,40.4108426467081
28012,28054,"es_health",34,41,2478.14,1.74,"no",2,"53",-3.7483160943584,40.3672237554857,-3.6994432279276,40.4108426467081
28012,28001,"es_hotelservices",8,10,798.86,3.22,"no",2,"0",-3.6827947428548,40.4266206569017,-3.6994432279276,40.4108426467081
28012,28029,"es_auto",18,22,2210.58,0.76,"no",2,"28",-3.6987747324012,40.4763528875091,-3.6994432279276,40.4108426467081
28012,28035,"es_sportsandtoys",8,8,359.54,0.24,"no",2,"34",-3.73369391897679,40.477443809722,-3.6994432279276,40.4108426467081
28012,28030,"all",3192,4483,190821.06,1.99,"no",2,"29",-3.64006611319593,40.4077921632161,-3.6994432279276,40.4108426467081
28012,28016,"es_transportation",79,97,3857.67,0.66,"no",2,"15",-3.67192360380914,40.4604242172473,-3.6994432279276,40.4108426467081
28012,28002,"es_transportation",193,247,10623.21,0.91,"no",2,"1",-3.67349407565516,40.4473897205517,-3.6994432279276,40.4108426467081
28012,28010,"es_barsandrestaurants",277,353,10777.96,1.3,"no",2,"9",-3.69540345003468,40.4341148188681,-3.6994432279276,40.4108426467081
28012,28005,"es_health",457,564,41572.25,5.93,"si",2,"4",-3.71127263886214,40.4071758962516,-3.6994432279276,40.4108426467081
28012,28016,"es_hotelservices",8,10,949.86,3.06,"no",2,"15",-3.67192360380914,40.4604242172473,-3.6994432279276,40.4108426467081
28012,28027,"es_transportation",257,335,13189,1.14,"no",2,"26",-3.64058063068962,40.4433232252492,-3.6994432279276,40.4108426467081
28012,28023,"es_wellnessandbeauty",70,79,8826.51,3.67,"no",2,"22",-3.78085002716303,40.4643151105517,-3.6994432279276,40.4108426467081
28012,28042,"es_hyper",14,16,378.23,0.04,"no",2,"41",-3.57190437725201,40.4759897061794,-3.6994432279276,40.4108426467081
28012,28018,"es_otherservices",53,56,1880.65,1.01,"no",2,"17",-3.65241322200622,40.3849719259345,-3.6994432279276,40.4108426467081
28012,28037,"es_contents",10,10,680.43,5.36,"no",2,"36",-3.62145394489794,40.4326368086155,-3.6994432279276,40.4108426467081
28012,28036,"es_otherservices",9,9,915.54,0.43,"no",2,"35",-3.68045575458348,40.4686255344005,-3.6994432279276,40.4108426467081
28012,28032,"es_transportation",1563,2417,102002.11,9.1,"no",2,"31",-3.60254902030191,40.4107577896408,-3.6994432279276,40.4108426467081
